boundary_resolution,complete,generated_utc,metric,metric_count,minutes_off,minutes_on,off_corrected,on,on_minus_off_corrected,player,player_id,query_end_date,query_start_date,season,source_extra,team_abbr,team_games_in_window,team_id,tenure_confidence,tenure_end,tenure_source,tenure_start,transaction_day_policy
,True,2026-08-14T03:45:05.999763+00:00,At Rim Shot Frequency - Defense,89,3953.0,13.0,0.302,0.464,0.162,Trey Johnson,201234,2011-04-13,2011-04-13,2010-11,{},,1,1610612747,authoritative_v2,2011-04-13,authoritative_v2_target_manifest_missing23_recovery,2011-04-13,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:05.999763+00:00,At Rim FG% - Defense,89,3953.0,13.0,0.601,0.462,-0.14,Trey Johnson,201234,2011-04-13,2011-04-13,2010-11,{},,1,1610612747,authoritative_v2,2011-04-13,authoritative_v2_target_manifest_missing23_recovery,2011-04-13,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:05.999763+00:00,Short Mid Range Shot Frequency - Defense,89,3953.0,13.0,0.195,0.214,0.02,Trey Johnson,201234,2011-04-13,2011-04-13,2010-11,{},,1,1610612747,authoritative_v2,2011-04-13,authoritative_v2_target_manifest_missing23_recovery,2011-04-13,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:05.999763+00:00,Short Mid Range FG% - Defense,89,3953.0,13.0,0.365,0.167,-0.199,Trey Johnson,201234,2011-04-13,2011-04-13,2010-11,{},,1,1610612747,authoritative_v2,2011-04-13,authoritative_v2_target_manifest_missing23_recovery,2011-04-13,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:05.999763+00:00,Long Mid Range Shot Frequency - Defense,89,3953.0,13.0,0.26,0.25,-0.01,Trey Johnson,201234,2011-04-13,2011-04-13,2010-11,{},,1,1610612747,authoritative_v2,2011-04-13,authoritative_v2_target_manifest_missing23_recovery,2011-04-13,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:05.999763+00:00,Long Mid Range FG% - Defense,89,3953.0,13.0,0.396,0.429,0.033,Trey Johnson,201234,2011-04-13,2011-04-13,2010-11,{},,1,1610612747,authoritative_v2,2011-04-13,authoritative_v2_target_manifest_missing23_recovery,2011-04-13,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:05.999763+00:00,Corner 3 Shot Frequency - Defense,89,3953.0,13.0,0.07,0.071,0.002,Trey Johnson,201234,2011-04-13,2011-04-13,2010-11,{},,1,1610612747,authoritative_v2,2011-04-13,authoritative_v2_target_manifest_missing23_recovery,2011-04-13,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:05.999763+00:00,Corner 3 FG% - Defense,89,3953.0,13.0,0.359,0.0,-0.359,Trey Johnson,201234,2011-04-13,2011-04-13,2010-11,{},,1,1610612747,authoritative_v2,2011-04-13,authoritative_v2_target_manifest_missing23_recovery,2011-04-13,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:05.999763+00:00,Arc 3 Shot Frequency - Defense,89,3953.0,13.0,0.173,0.0,-0.173,Trey Johnson,201234,2011-04-13,2011-04-13,2010-11,{},,1,1610612747,authoritative_v2,2011-04-13,authoritative_v2_target_manifest_missing23_recovery,2011-04-13,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:05.999763+00:00,Arc 3 FG% - Defense,89,3953.0,13.0,0.325,0.0,-0.325,Trey Johnson,201234,2011-04-13,2011-04-13,2010-11,{},,1,1610612747,authoritative_v2,2011-04-13,authoritative_v2_target_manifest_missing23_recovery,2011-04-13,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:05.999763+00:00,Pace,89,3953.0,13.0,90.672,93.134,2.462,Trey Johnson,201234,2011-04-13,2011-04-13,2010-11,{},,1,1610612747,authoritative_v2,2011-04-13,authoritative_v2_target_manifest_missing23_recovery,2011-04-13,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:05.999763+00:00,Second Chance Efficiency,89,3953.0,13.0,124.068,0.0,-124.068,Trey Johnson,201234,2011-04-13,2011-04-13,2010-11,{},,1,1610612747,authoritative_v2,2011-04-13,authoritative_v2_target_manifest_missing23_recovery,2011-04-13,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:05.999763+00:00,Penalty Efficiency,89,3953.0,13.0,114.271,0.0,-114.271,Trey Johnson,201234,2011-04-13,2011-04-13,2010-11,{},,1,1610612747,authoritative_v2,2011-04-13,authoritative_v2_target_manifest_missing23_recovery,2011-04-13,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:05.999763+00:00,Second Chance Possessions Per 100 Possessions,89,3953.0,13.0,13.297,0.0,-13.297,Trey Johnson,201234,2011-04-13,2011-04-13,2010-11,{},,1,1610612747,authoritative_v2,2011-04-13,authoritative_v2_target_manifest_missing23_recovery,2011-04-13,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:05.999763+00:00,First Chance Points Per 100 Possessions,89,3953.0,13.0,94.604,92.308,-2.296,Trey Johnson,201234,2011-04-13,2011-04-13,2010-11,{},,1,1610612747,authoritative_v2,2011-04-13,authoritative_v2_target_manifest_missing23_recovery,2011-04-13,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:05.999763+00:00,Second Chance Points Per 100 Possessions,89,3953.0,13.0,16.497,0.0,-16.497,Trey Johnson,201234,2011-04-13,2011-04-13,2010-11,{},,1,1610612747,authoritative_v2,2011-04-13,authoritative_v2_target_manifest_missing23_recovery,2011-04-13,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,2pt FGM Assist%,89,3910.0,36.0,0.396,0.545,0.149,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Non Putback 2pt FGM Assist%,89,3910.0,36.0,0.433,0.632,0.199,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,3pt FGM Assist%,89,3910.0,36.0,0.834,0.714,-0.119,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,3pt FG%,89,3910.0,36.0,0.376,0.412,0.036,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Non-Heave 3pt FG%,89,3910.0,36.0,0.38,0.412,0.032,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,2pt FG%,89,3910.0,36.0,0.488,0.415,-0.073,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,eFG%,89,3910.0,36.0,0.515,0.464,-0.051,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,TS%,89,3910.0,36.0,0.547,0.493,-0.054,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,3PAr,89,3910.0,36.0,0.356,0.243,-0.113,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,% of FG3A Blocked,89,3910.0,36.0,0.004,0.0,-0.004,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,% of FG2A Blocked,89,3910.0,36.0,0.074,0.038,-0.036,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Live Ball TO%,89,3910.0,36.0,0.53,0.375,-0.155,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,DReb% - Missed FTs,89,3910.0,36.0,0.847,0.0,-0.847,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,OReb% - Missed FTs,89,3910.0,36.0,0.179,0.0,-0.179,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,DReb% - Missed 2s,89,3910.0,36.0,0.7,0.654,-0.046,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,OReb% - Missed 2s,89,3910.0,36.0,0.31,0.387,0.077,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,DReb% - Missed 3s,89,3910.0,36.0,0.749,0.733,-0.015,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,OReb% - Missed 3s,89,3910.0,36.0,0.233,0.1,-0.133,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,DReb% - Missed FGs,89,3910.0,36.0,0.716,0.683,-0.033,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,OReb% - Missed FGs,89,3910.0,36.0,0.279,0.317,0.038,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,At Rim OReb%,89,3910.0,36.0,0.432,0.6,0.168,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Short Mid-Range OReb%,89,3910.0,36.0,0.315,0.143,-0.172,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Long Mid-Range OReb%,89,3910.0,36.0,0.195,0.222,0.027,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Arc 3 OReb%,89,3910.0,36.0,0.226,0.1,-0.126,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Corner 3 OReb%,89,3910.0,36.0,0.251,0.0,-0.251,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,At Rim DReb%,89,3910.0,36.0,0.612,0.571,-0.041,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Short Mid-Range DReb%,89,3910.0,36.0,0.7,0.857,0.157,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Long Mid-Range DReb%,89,3910.0,36.0,0.777,0.583,-0.194,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Arc 3 DReb%,89,3910.0,36.0,0.744,0.733,-0.011,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Corner 3 DReb%,89,3910.0,36.0,0.762,0.0,-0.762,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Blocks Recovered %,89,3910.0,36.0,0.551,0.5,-0.051,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Seconds Per Possession - Offense,89,3910.0,36.0,16.365,16.479,0.114,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Seconds Per Possession - Defense,89,3910.0,36.0,15.705,14.571,-1.134,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,At Rim Shot Frequency,89,3910.0,36.0,0.305,0.414,0.109,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,At Rim FG%,89,3910.0,36.0,0.592,0.483,-0.109,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,At Rim % Assisted,89,3910.0,36.0,0.441,0.357,-0.083,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Short Mid Range Shot Frequency,89,3910.0,36.0,0.109,0.114,0.005,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Short Mid Range FG%,89,3910.0,36.0,0.37,0.125,-0.245,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Short Mid Range % Assisted,89,3910.0,36.0,0.232,0.0,-0.232,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Long Mid Range Shot Frequency,89,3910.0,36.0,0.23,0.229,-0.002,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Long Mid Range FG%,89,3910.0,36.0,0.407,0.438,0.03,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Long Mid % Assisted,89,3910.0,36.0,0.381,1.0,0.619,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Corner 3 Shot Frequency,89,3910.0,36.0,0.086,0.029,-0.058,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Corner 3 FG%,89,3910.0,36.0,0.376,1.0,0.624,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Corner 3 % Assisted,89,3910.0,36.0,0.972,1.0,0.028,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Arc 3 Shot Frequency,89,3910.0,36.0,0.269,0.214,-0.055,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Arc 3 FG%,89,3910.0,36.0,0.375,0.333,-0.042,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Arc 3 % Assisted,89,3910.0,36.0,0.789,0.6,-0.189,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,At Rim or 3pt Shot Frequency,89,3910.0,36.0,0.661,0.657,-0.004,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Non-Heave Arc 3 FG%,89,3910.0,36.0,0.382,0.333,-0.048,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Shot Quality,89,3910.0,36.0,0.52,0.514,-0.006,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Shooting Foul Drawn Rate,89,3910.0,36.0,0.099,0.095,-0.004,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,3pt Shooting Foul Drawn Rate,89,3910.0,36.0,0.143,0.123,-0.02,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,2pt Shooting Foul Drawn Rate,89,3910.0,36.0,0.008,0.0,-0.008,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Second Chance Points%,89,3910.0,36.0,0.132,0.178,0.046,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Penalty Points%,89,3910.0,36.0,0.232,0.123,-0.109,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Penalty Possessions%,89,3910.0,36.0,0.228,0.211,-0.017,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Avg 2pt Shot Distance,89,3910.0,36.0,8.763,7.66,-1.102,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Avg 3pt Shot Distance,89,3910.0,36.0,25.372,24.518,-0.854,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Penalty Efficiency Excluding Last Minute Take Foul Possessions,89,3910.0,36.0,112.348,60.0,-52.348,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,DReb%,89,3910.0,36.0,0.725,0.683,-0.042,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,OReb%,89,3910.0,36.0,0.274,0.295,0.021,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Pts per 100 Possessions,89,3910.0,36.0,110.924,102.817,-8.108,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Assist Points per 100 Possessions,89,3910.0,36.0,52.724,54.93,2.205,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,FTA per 100 Possessions,89,3910.0,36.0,23.46,15.493,-7.967,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,TOs per 100 Possessions,89,3910.0,36.0,13.396,11.268,-2.129,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Assists per 100 Possessions,89,3910.0,36.0,21.33,23.944,2.614,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Pts per 100 Possessions - Defense,89,3910.0,36.0,106.475,101.429,-5.046,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,Shot Quality - Defense,89,3910.0,36.0,0.513,0.529,0.015,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,3pt FG% - Defense,89,3910.0,36.0,0.36,0.062,-0.297,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
,True,2026-08-14T03:45:07.182682+00:00,2pt FG% - Defense,89,3910.0,36.0,0.497,0.527,0.03,Earl Barron,2853,2013-04-17,2013-04-17,2012-13,{},,1,1610612752,authoritative_v2,2013-04-17,authoritative_v2_target_manifest_missing23_recovery,2013-04-17,authoritative_v2_effective_interval_exact
