boundary_reason,games_processed,minutes_on,needs_on,opponent_dreb_off,opponent_dreb_on,opponent_oreb_off,opponent_oreb_on,opponent_rebounds_off,opponent_rebounds_on,player,player_id,query_end_date,query_start_date,season,seconds_off,seconds_on,segment_count,segment_index,source,team_abbr,team_dreb_off,team_dreb_on,team_games_in_window,team_id,team_oreb_off,team_oreb_on,team_rebounds_off,team_rebounds_on,treb_off,treb_on,treb_swing_pp,lock_engine,lock_code_commit,minutes_off,oreb_pct_on,oreb_pct_off,oreb_swing_pp,dreb_pct_on,dreb_pct_off,dreb_swing_pp
out_depart,40,83.26666666666667,False,1315,48,502,16,1817,64,Erick Dampier,956,2012-04-26,2012-02-09,2011-12,112604,4996,1,1,roster_tenure_v2,ATL,1275,54,40,1610612737,439,26,1714,80,0.4854148966298499,0.5555555555555556,7.01406589257057,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1876.7333333333333,0.35135135135135137,0.250285062713797,10.106628863755434,0.7714285714285715,0.7175014068655037,5.392716456306779
out_trade,43,1100.9833333333333,False,643,718,289,304,932,1022,Derek Fisher,965,2012-03-15,2011-12-25,2011-12,59581,66059,1,1,roster_tenure_v2,LAL,733,848,43,1610612747,261,307,994,1155,0.5160955347871236,0.5305466237942122,1.445108900708869,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,993.0166666666667,0.2995121951219512,0.288716814159292,1.0795380962659196,0.7361111111111112,0.7172211350293543,1.888997608175691
season_close,20,406.68333333333334,False,370,242,181,132,551,374,Derek Fisher,965,2012-04-26,2012-03-21,2011-12,34399,24401,1,1,roster_tenure_v2,OKC,437,275,20,1610612760,176,97,613,372,0.5266323024054983,0.49865951742627346,-2.797278497922484,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,573.3166666666667,0.2861356932153392,0.32234432234432236,-3.620862912898315,0.6756756756756757,0.7071197411003236,-3.144406542464795
out_depart,63,569.5833333333334,False,1684,387,741,154,2425,541,Jermaine O'Neal,979,2012-04-19,2011-12-25,2011-12,148465,34175,1,1,roster_tenure_v2,BOS,1725,391,63,1610612738,475,124,2200,515,0.4756756756756757,0.4876893939393939,1.201371826371822,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,2474.4166666666665,0.24266144814090018,0.22000926354793887,2.265218459296131,0.7174311926605504,0.6995133819951338,1.7917810665416645
out_trade,5,7.233333333333333,False,152,6,79,0,231,6,Hakim Warrick,101124,2012-11-13,2012-10-30,2012-13,13966,434,1,1,roster_tenure_v2,NOH,166,4,5,1610612740,63,1,229,5,0.49782608695652175,0.45454545454545453,-4.328063241106722,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,232.76666666666668,0.14285714285714285,0.2930232558139535,-15.016611295681065,1.0,0.6775510204081633,32.244897959183675
out_trade,48,481.6666666666667,False,1308,359,542,147,1850,506,Hakim Warrick,101124,2013-02-21,2012-11-14,2012-13,110540,28900,1,1,roster_tenure_v2,CHA,1223,322,48,1610612766,549,128,1772,450,0.4892324682495859,0.4707112970711297,-1.8521171178456197,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1842.3333333333333,0.26283367556468173,0.2956381260096931,-3.2804450445011346,0.6865671641791045,0.6929178470254957,-0.6350682846391287
season_close,26,319.03333333333336,False,641,219,258,89,899,308,Francisco Garcia,101128,2013-04-17,2013-02-21,2012-13,56038,19142,1,1,roster_tenure_v2,HOU,669,238,26,1610612745,271,88,940,326,0.511147362697118,0.5141955835962145,0.304822089909651,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,933.9666666666667,0.28664495114006516,0.29714912280701755,-1.0504171666952389,0.72782874617737,0.7216828478964401,0.6145898280929929
out_trade,55,710.2,False,1336,534,567,221,1903,755,Francisco Garcia,101128,2013-02-20,2012-10-30,2012-13,116988,42612,1,1,roster_tenure_v2,SAC,1221,461,55,1610612758,599,190,1820,651,0.48885307547676604,0.46301564722617355,-2.5837428250592485,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1949.8,0.26243093922651933,0.3095607235142119,-4.712978428769254,0.6759530791788856,0.6828859060402684,-0.6932826861382857
season_close,46,643.9,False,1145,434,420,168,1565,602,Mickael Gelabale,101153,2013-04-17,2013-01-18,2012-13,94146,38634,1,1,roster_tenure_v2,MIN,984,437,46,1610612750,400,178,1384,615,0.46931163106137674,0.5053410024650781,3.6029371403701327,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1569.1,0.2908496732026144,0.2588996763754045,3.194999682720989,0.7223140495867768,0.7008547008547008,2.1459348732076
out_depart,54,509.75,False,1474,343,571,130,2045,473,Ronnie Price,101179,2013-02-21,2012-10-30,2012-13,127035,30585,1,1,roster_tenure_v2,POR,1420,334,54,1610612757,597,133,2017,467,0.4965534219596258,0.4968085106382979,0.02550886786720774,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,2117.25,0.27941176470588236,0.288266537904394,-0.8854773198511634,0.7198275862068966,0.7132094424912104,0.6618143715686142
out_trade,46,1272.8833333333334,False,663,897,281,346,944,1243,Jose Calderon,101181,2013-01-30,2012-10-30,2012-13,58807,76373,1,1,roster_tenure_v2,TOR,641,789,46,1610612761,271,332,912,1121,0.49137931034482757,0.47419627749576987,-1.71830328490577,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,980.1166666666667,0.2701383238405207,0.29014989293361887,-2.001156909309815,0.6951541850220264,0.6952277657266811,-0.007358070465468547
season_close,34,851.2666666666667,False,510,597,197,212,707,809,Jose Calderon,101181,2013-04-17,2013-01-31,2012-13,46844,51076,1,1,roster_tenure_v2,DET,516,539,36,1610612765,231,231,747,770,0.5137551581843192,0.4876504116529449,-2.610474653137423,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,780.7333333333333,0.27898550724637683,0.3117408906882591,-3.275538344188228,0.7177097203728362,0.7237026647966339,-0.5992944423797719
season_close,24,198.08333333333334,False,672,129,287,57,959,186,Shavlik Randolph,101183,2013-04-17,2013-03-01,2012-13,57535,11885,1,1,roster_tenure_v2,BOS,675,132,24,1610612738,157,52,832,184,0.46454494695700727,0.4972972972972973,3.2752350340290057,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,958.9166666666666,0.287292817679558,0.18938480096501809,9.790801671453991,0.6984126984126984,0.7016632016632016,-0.3250503250503245
out_depart,8,20.433333333333334,False,226,21,107,2,333,23,Will Conroy,101215,2012-11-15,2012-10-30,2012-13,21814,1226,1,1,roster_tenure_v2,MIN,266,12,8,1610612750,113,8,379,20,0.5323033707865169,0.46511627906976744,-6.718709171674947,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,363.56666666666666,0.27586206896551724,0.3333333333333333,-5.747126436781608,0.8571428571428571,0.7131367292225201,14.400612792033696
out_depart,79,1075.0166666666667,False,1873,741,723,312,2596,1053,Stephen Jackson,1536,2013-04-12,2012-10-30,2012-13,165419,64501,1,1,roster_tenure_v2,SAS,2061,747,79,1610612759,555,223,2616,970,0.5019186492709132,0.4794859120118636,-2.243273725904965,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,2756.983333333333,0.23132780082987553,0.2285831960461285,0.27446047837470233,0.7053824362606232,0.740301724137931,-3.4919287877307803
season_close,36,1146.4166666666667,False,411,757,158,300,569,1057,Rudy Gay,200752,2013-04-17,2013-01-31,2012-13,35795,68785,1,1,roster_tenure_v2,TOR,385,783,36,1610612761,162,311,547,1094,0.49014336917562723,0.5086006508600651,1.8457281684437887,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,596.5833333333334,0.29119850187265917,0.28272251308900526,0.8475988783653909,0.7229916897506925,0.7090239410681399,1.3967748682552572
out_trade,44,1540.8,False,377,977,160,403,537,1380,Rudy Gay,200752,2013-01-30,2012-10-30,2012-13,35472,92448,1,1,roster_tenure_v2,MEM,399,1016,44,1610612763,219,511,618,1527,0.535064935064935,0.5252837977296182,-0.9781137335316825,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,591.2,0.34341397849462363,0.3674496644295302,-2.403568593490657,0.7159971811134602,0.7137745974955277,0.22225836179324832
season_close,29,804.1,False,485,578,149,249,634,827,JJ Redick,200755,2013-04-17,2013-02-22,2012-13,36174,48246,1,1,roster_tenure_v2,MIL,426,549,29,1610612749,181,258,607,807,0.48912167606768736,0.4938800489596083,0.47583728919209367,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,602.9,0.30861244019138756,0.27177177177177175,3.684066841961581,0.6879699248120301,0.7408695652173913,-5.2899640405361215
out_trade,54,1575.4,False,747,1076,266,434,1013,1510,JJ Redick,200755,2013-02-21,2012-10-30,2012-13,61896,94524,1,1,roster_tenure_v2,ORL,748,1096,54,1610612753,285,412,1033,1508,0.5048875855327468,0.49966865473823724,-0.521893079450958,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1031.6,0.2768817204301075,0.2761627906976744,0.07189297324330934,0.7163398692810458,0.73767258382643,-2.1332714545384213
out_trade,51,710.5166666666667,False,1217,537,430,185,1647,722,Ronnie Brewer,200758,2013-02-21,2012-10-30,2012-13,104549,42631,1,1,roster_tenure_v2,NYK,1173,469,51,1610612752,483,184,1656,653,0.5013623978201635,0.4749090909090909,-2.6453306911072563,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1742.4833333333333,0.2552011095700416,0.28411764705882353,-2.891653748878192,0.7171253822629969,0.7317529631940112,-1.462758093101424
season_close,28,141.66666666666666,False,752,94,366,50,1118,144,Ronnie Brewer,200758,2013-04-17,2013-02-22,2012-13,72440,8500,1,1,roster_tenure_v2,OKC,935,89,28,1610612760,303,43,1238,132,0.5254668930390493,0.4782608695652174,-4.720602347383185,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1207.3333333333333,0.31386861313868614,0.28720379146919434,2.66648216694918,0.6402877697841727,0.7186779400461184,-7.839017026194572
out_depart,3,26.05,False,80,21,31,8,111,29,Solomon Jones,200780,2013-04-15,2013-04-12,2012-13,7077,1563,1,1,roster_tenure_v2,NYK,67,17,3,1610612752,26,6,93,23,0.45588235294117646,0.4423076923076923,-1.357466063348417,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,117.95,0.2222222222222222,0.24528301886792453,-2.306079664570232,0.68,0.6836734693877551,-0.3673469387755035
season_close,14,78.33333333333333,False,431,54,159,14,590,68,Chris Quinn,200809,2013-04-17,2013-03-20,2012-13,35620,4700,1,1,roster_tenure_v2,CLE,404,52,15,1610612739,183,24,587,76,0.49872557349192864,0.5277777777777778,2.905220428584915,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,593.6666666666666,0.3076923076923077,0.2980456026058632,0.9646705086444496,0.7878787878787878,0.7175843694493783,7.029441842940953
season_close,18,208.45,False,403,131,143,44,546,175,Lou Amundson,200811,2013-04-17,2013-03-12,2012-13,39333,12507,1,1,roster_tenure_v2,NOH,416,126,18,1610612740,231,64,647,190,0.5423302598491199,0.5205479452054794,-2.1782314643640444,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,655.55,0.3282051282051282,0.3643533123028391,-3.6148184097710923,0.7411764705882353,0.7441860465116279,-0.3009575923392571
out_depart,5,1.6833333333333333,False,167,1,66,0,233,1,Lou Amundson,200811,2013-03-11,2013-03-02,2012-13,14299,101,1,1,roster_tenure_v2,CHI,144,2,5,1610612741,75,1,219,3,0.48451327433628316,0.75,26.548672566371685,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,238.31666666666666,0.5,0.30991735537190085,19.008264462809915,1.0,0.6857142857142857,31.428571428571427
out_depart,47,161.23333333333332,False,1425,119,527,50,1952,169,Lou Amundson,200811,2013-02-08,2012-10-30,2012-13,125986,9674,1,1,roster_tenure_v2,MIN,1440,97,47,1610612750,694,51,2134,148,0.5222711698482624,0.4668769716088328,-5.539419823942959,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,2099.766666666667,0.3,0.32751297781972627,-2.751297781972628,0.6598639455782312,0.7320793085917641,-7.221536301353282
season_close,51,275.56666666666666,False,1457,211,579,62,2036,273,Daequan Cook,201161,2013-04-17,2013-01-06,2012-13,131846,16534,1,1,roster_tenure_v2,CHI,1501,179,51,1610612741,689,91,2190,270,0.518220539517274,0.4972375690607735,-2.0982970456500496,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,2197.4333333333334,0.30132450331125826,0.3210624417520969,-1.9737938440838654,0.7427385892116183,0.7216346153846154,2.110397382700291
out_depart,32,165.08333333333334,False,1000,111,355,49,1355,160,Daequan Cook,201161,2013-01-02,2012-10-30,2012-13,83155,9905,1,1,roster_tenure_v2,HOU,1030,112,32,1610612745,371,45,1401,157,0.5083454281567489,0.4952681388012618,-1.3077289355487076,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1385.9166666666667,0.28846153846153844,0.27060539752005836,1.785614094148008,0.6956521739130435,0.7436823104693141,-4.803013655627064
season_close,21,37.86666666666667,False,685,24,275,14,960,38,Aaron Brooks,201166,2013-04-17,2013-03-05,2012-13,58508,2272,1,1,roster_tenure_v2,HOU,716,30,21,1610612745,288,9,1004,39,0.5112016293279023,0.5064935064935064,-0.47081228343958115,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,975.1333333333333,0.2727272727272727,0.2959917780061665,-2.326450527889379,0.6818181818181818,0.722502522704339,-4.068434088615724
out_depart,60,959.0166666666667,False,1372,671,554,295,1926,966,Aaron Brooks,201166,2013-03-01,2012-10-30,2012-13,117059,57541,1,1,roster_tenure_v2,SAC,1234,605,60,1610612758,542,310,1776,915,0.47974068071312803,0.4864433811802233,0.6702700467095257,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1950.9833333333333,0.3160040774719674,0.2831765935214211,3.2827483950546297,0.6722222222222223,0.6901565995525727,-1.7934377330350415
out_trade,54,685.1166666666667,False,1347,476,515,185,1862,661,Josh McRoberts,201177,2013-02-21,2012-10-30,2012-13,115313,41107,1,1,roster_tenure_v2,ORL,1345,499,54,1610612753,522,175,1867,674,0.5006704210244033,0.5048689138576778,0.41984928332745586,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1921.8833333333334,0.26881720430107525,0.27929373996789725,-1.0476535666821996,0.72953216374269,0.7231182795698925,0.6413884172797535
season_close,28,802.2833333333333,False,396,561,148,205,544,766,Josh McRoberts,201177,2013-04-17,2013-02-22,2012-13,32503,48137,1,1,roster_tenure_v2,CHA,334,508,28,1610612766,174,194,508,702,0.4828897338403042,0.4782016348773842,-0.46880989629199954,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,541.7166666666667,0.25695364238410595,0.30526315789473685,-4.830951551063089,0.7124824684431977,0.6929460580912863,1.9536410351911448
out_depart,10,144.56666666666666,False,219,99,80,49,299,148,Dominic McGuire,201187,2013-01-04,2012-12-16,2012-13,20426,8674,1,1,roster_tenure_v2,NOH,232,83,10,1610612740,107,40,339,123,0.5313479623824452,0.45387453874538747,-7.747342363705773,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,340.43333333333334,0.28776978417266186,0.3282208588957055,-4.045107472304366,0.6287878787878788,0.7435897435897436,-11.480186480186482
season_close,47,12.016666666666667,False,1455,14,643,3,2098,17,Dominic McGuire,201187,2013-04-17,2013-01-07,2012-13,135539,721,1,1,roster_tenure_v2,IND,1631,8,47,1610612754,704,10,2335,18,0.5267313331829461,0.5142857142857142,-1.2445618897231836,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,2258.983333333333,0.4166666666666667,0.32607688744789254,9.058977921877414,0.7272727272727273,0.7172383465259454,1.0034380746781868
out_depart,17,230.23333333333332,False,458,154,166,57,624,211,Dominic McGuire,201187,2012-11-30,2012-10-30,2012-13,36646,13814,1,1,roster_tenure_v2,TOR,397,148,17,1610612761,186,46,583,194,0.48301574150787074,0.47901234567901235,-0.40033958288583915,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,610.7666666666667,0.23,0.2888198757763975,-5.88198757763975,0.7219512195121951,0.7051509769094139,1.6800242602781235
season_close,38,706.3833333333333,False,788,486,321,170,1109,656,Marreese Speights,201578,2013-04-17,2013-01-23,2012-13,67057,42383,1,1,roster_tenure_v2,CLE,738,451,39,1610612739,333,206,1071,657,0.49128440366972476,0.5003808073115004,0.9096403641775608,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1117.6166666666666,0.2976878612716763,0.2970561998215879,0.06316614500884166,0.7262479871175523,0.6968838526912181,2.936413442633423
out_trade,40,578.6166666666667,False,853,389,349,170,1202,559,Marreese Speights,201578,2013-01-22,2012-10-30,2012-13,81683,34717,1,1,roster_tenure_v2,MEM,893,393,40,1610612763,456,202,1349,595,0.528812230497844,0.5155979202772963,-1.3214310220547643,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1361.3833333333334,0.34179357021996615,0.34835752482811305,-0.6563954608146905,0.6980461811722913,0.7190016103059581,-2.095542913366677
out_depart,7,63.05,False,227,45,70,11,297,56,Chris Douglas-Roberts,201604,2013-01-06,2012-12-23,2012-13,17277,3783,1,1,roster_tenure_v2,DAL,208,49,7,1610612742,56,21,264,70,0.47058823529411764,0.5555555555555556,8.496732026143794,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,287.95,0.3181818181818182,0.1978798586572438,12.030195952457436,0.8166666666666667,0.7482014388489209,6.846522781774578
out_trade,52,300.8833333333333,False,1572,210,603,75,2175,285,Anthony Morrow,201627,2013-02-21,2012-10-30,2012-13,133507,18053,1,1,roster_tenure_v2,ATL,1576,177,52,1610612737,512,76,2088,253,0.4897959183673469,0.47026022304832715,-1.9535695319019775,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,2225.116666666667,0.26573426573426573,0.2456813819577735,2.0052883776492223,0.7023809523809523,0.7232675539238183,-2.0886601542865924
season_close,28,82.11666666666666,False,889,59,357,25,1246,84,Anthony Morrow,201627,2013-04-17,2013-02-22,2012-13,76313,4927,1,1,roster_tenure_v2,DAL,900,49,29,1610612742,276,25,1176,74,0.48554913294797686,0.46835443037974683,-1.7194702568230025,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1271.8833333333334,0.2976190476190476,0.2369098712446352,6.070917637441243,0.6621621621621622,0.7159904534606205,-5.382829129845835
season_close,27,234.65,False,760,165,287,73,1047,238,Hamed Haddadi,201632,2013-04-17,2013-02-22,2012-13,64281,14079,1,1,roster_tenure_v2,PHX,686,172,27,1610612756,329,79,1015,251,0.4922405431619787,0.5132924335378323,2.105189037585359,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1071.35,0.3237704918032787,0.3021120293847567,2.165846241852204,0.7020408163265306,0.7050359712230215,-0.2995154896490937
out_trade,44,86.91666666666667,False,1284,70,544,19,1828,89,Hamed Haddadi,201632,2013-01-30,2012-10-30,2012-13,122705,5215,1,1,roster_tenure_v2,MEM,1350,65,44,1610612763,699,31,2049,96,0.5285014186226463,0.518918918918919,-0.9582499703727376,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,2045.0833333333333,0.3069306930693069,0.3524962178517398,-4.556552478243287,0.7738095238095238,0.7127771911298838,6.103233267964003
season_close,28,317.8666666666667,False,717,218,302,98,1019,316,Terrence Williams,201944,2013-04-17,2013-02-20,2012-13,62168,19072,1,1,roster_tenure_v2,BOS,722,216,28,1610612738,179,68,901,284,0.46927083333333336,0.47333333333333333,0.4062499999999969,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1036.1333333333334,0.23776223776223776,0.19977678571428573,3.7985452047952033,0.6878980891719745,0.705078125,-1.718003582802552
season_close,38,327.76666666666665,False,962,237,395,77,1357,314,Austin Daye,201948,2013-04-17,2013-01-31,2012-13,90074,19666,1,1,roster_tenure_v2,MEM,1012,214,38,1610612763,448,78,1460,292,0.5182818601348953,0.48184818481848185,-3.6433675316413447,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1501.2333333333333,0.24761904761904763,0.3177304964539007,-7.01114488348531,0.7353951890034365,0.7192608386638237,1.6134350339612746
out_trade,46,347.65,False,1275,218,550,96,1825,314,Austin Daye,201948,2013-01-30,2012-10-30,2012-13,113121,20859,1,1,roster_tenure_v2,DET,1266,256,46,1610612765,582,111,1848,367,0.5031309556221073,0.5389133627019089,3.5782407079801626,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1885.35,0.3373860182370821,0.3134087237479806,2.3977294489101464,0.7272727272727273,0.697136563876652,3.0136163396075277
season_close,28,571.7166666666667,False,523,414,212,147,735,561,Eric Maynor,201953,2013-04-17,2013-02-22,2012-13,46337,34303,1,1,roster_tenure_v2,POR,544,372,28,1610612757,195,134,739,506,0.5013568521031208,0.4742268041237113,-2.7130047979409433,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,772.2833333333333,0.24452554744525548,0.27158774373259054,-2.7062196287335056,0.7167630057803468,0.7195767195767195,-0.2813713796372741
out_trade,54,390.85,False,1410,246,660,118,2070,364,Eric Maynor,201953,2013-02-21,2012-10-30,2012-13,133569,23451,1,1,roster_tenure_v2,OKC,1617,275,54,1610612760,553,86,2170,361,0.5117924528301887,0.4979310344827586,-1.38614183474301,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,2226.15,0.25903614457831325,0.2817116658176261,-2.2675521239312824,0.6997455470737913,0.7101449275362319,-1.03993804624406
season_close,38,961.5166666666667,False,598,676,221,270,819,946,Wayne Ellington,201961,2013-04-17,2013-01-23,2012-13,51749,57691,1,1,roster_tenure_v2,CLE,542,647,39,1610612739,250,289,792,936,0.49162011173184356,0.4973432518597237,0.5723140127880166,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,862.4833333333333,0.2994818652849741,0.294811320754717,0.46705445302571147,0.7055616139585605,0.7103538663171691,-0.4792252358608584
out_trade,40,675.85,False,803,439,328,191,1131,630,Wayne Ellington,201961,2013-01-22,2012-10-30,2012-13,75849,40551,1,1,roster_tenure_v2,MEM,821,465,40,1610612763,424,234,1245,699,0.523989898989899,0.5259593679458239,0.1969468955924869,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1264.15,0.3476968796433878,0.34555827220863894,0.21386074347488626,0.7088414634146342,0.7145343777197564,-0.5692914305122199
out_trade,56,912.3833333333333,False,1241,639,459,258,1700,897,Toney Douglas,201962,2013-02-20,2012-10-30,2012-13,107437,54743,1,1,roster_tenure_v2,HOU,1301,642,56,1610612745,477,264,1778,906,0.511213341000575,0.502495840266223,-0.8717500734352068,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1790.6166666666666,0.292358803986711,0.2776484284051222,1.4710375581588775,0.7133333333333334,0.7392045454545455,-2.587121212121213
season_close,27,375.53333333333336,False,664,251,259,98,923,349,Toney Douglas,201962,2013-04-17,2013-02-21,2012-13,55828,22532,1,1,roster_tenure_v2,SAC,640,252,27,1610612758,252,105,892,357,0.4914600550964187,0.5056657223796034,1.4205667283184675,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,930.4666666666667,0.2949438202247191,0.27510917030567683,1.9834649919042269,0.72,0.7119021134593994,0.8097886540600618
season_close,16,6.65,False,487,6,199,0,686,6,DaJuan Summers,201969,2013-04-17,2013-03-15,2012-13,45981,399,1,1,roster_tenure_v2,LAC,523,5,16,1610612746,210,0,733,5,0.5165609584214236,0.45454545454545453,-6.201550387596905,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,766.35,0.0,0.3012912482065997,-30.129124820659968,1.0,0.724376731301939,27.562326869806096
out_depart,34,446.55,True,825,314,320,146,1145,460,Sam Young,201970,2013-01-06,2012-10-30,2012-13,72027,26793,2,1,roster_tenure_v2,IND,876,333,34,1610612754,382,130,1258,463,0.5235122763212651,0.5016251354279523,-2.1887140893312784,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1200.45,0.2927927927927928,0.31648715824357915,-2.369436545078635,0.6951983298538622,0.7324414715719063,-3.7243141718044104
season_close,37,246.26666666666668,True,1004,155,443,72,1447,227,Sam Young,201970,2013-04-17,2013-01-28,2012-13,92384,14776,2,2,roster_tenure_v2,IND,1131,183,37,1610612754,475,75,1606,258,0.526039960694399,0.5319587628865979,0.591880219219898,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1539.7333333333333,0.32608695652173914,0.3211629479377958,0.4924008583943318,0.7176470588235294,0.7185514612452351,-0.09044024217056412
season_close,48,712.5,False,1082,482,424,198,1506,680,Patrick Beverley,201976,2013-04-17,2013-01-07,2012-13,95790,42750,1,1,roster_tenure_v2,HOU,1147,496,48,1610612745,419,242,1566,738,0.509765625,0.5204513399153737,1.0685714915373734,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1596.5,0.3342541436464088,0.279147235176549,5.510690846985983,0.7146974063400576,0.7301082113303629,-1.5410804990305227
season_close,57,1155.4833333333333,False,1132,828,440,298,1572,1126,Garrett Temple,202066,2013-04-17,2012-12-25,2012-13,95431,69329,1,1,roster_tenure_v2,WAS,1151,820,57,1610612764,390,310,1541,1130,0.49502088017989077,0.500886524822695,0.5865644642804257,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1590.5166666666667,0.27240773286467485,0.25624178712220763,1.6165945742467214,0.7334525939177102,0.7234443746071653,1.0008219310544963
season_close,20,108.11666666666666,False,520,72,194,17,714,89,Terrel Harris,202227,2013-04-17,2013-03-08,2012-13,51113,6487,1,1,roster_tenure_v2,NOH,528,75,20,1610612740,302,29,830,104,0.5375647668393783,0.538860103626943,0.12953367875647714,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,851.8833333333333,0.2871287128712871,0.36739659367396593,-8.026788080267883,0.8152173913043478,0.7313019390581718,8.391545224617602
out_depart,31,28.983333333333334,False,970,11,432,12,1402,23,Terrel Harris,202227,2013-01-05,2012-10-30,2012-13,88441,1739,1,1,roster_tenure_v2,MIA,1010,23,31,1610612748,289,9,1299,32,0.48093298778230287,0.5818181818181818,10.088519403587892,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1474.0166666666667,0.45,0.22954725972994441,22.04527402700556,0.6571428571428571,0.7004160887656034,-4.327323162274621
out_trade,56,212.81666666666666,False,1723,157,660,57,2383,214,Cole Aldrich,202332,2013-02-20,2012-10-30,2012-13,149411,12769,1,1,roster_tenure_v2,HOU,1797,146,56,1610612745,693,48,2490,194,0.5109788631233326,0.47549019607843135,-3.548866704490128,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,2490.1833333333334,0.23414634146341465,0.28683774834437087,-5.269140688095622,0.7192118226600985,0.7313797313797313,-1.2167908719632803
season_close,27,174.85,False,789,126,290,67,1079,193,Cole Aldrich,202332,2013-04-17,2013-02-21,2012-13,67869,10491,1,1,roster_tenure_v2,SAC,764,128,27,1610612758,300,57,1064,185,0.4965002333177788,0.4894179894179894,-0.7082243899789398,historical_recovered_completion,485871e17269d03cb0085e3c7fee80e11d6210cd,1131.15,0.3114754098360656,0.27548209366391185,3.5993316172153733,0.6564102564102564,0.7248576850094877,-6.844742859923125
