season,player_id,team_id,player,canonical_classification,current_selected_source_layer,covered_before_safe_lock,safe_lock_source_supplied,safe_lock_value_valid,newly_resolved_by_safe_lock,selected_source_layer_after_safe_lock,covered_after_safe_lock,team_oreb_on,team_dreb_on,opponent_oreb_on,opponent_dreb_on,team_oreb_off,team_dreb_off,opponent_oreb_off,opponent_dreb_off,seconds_on,seconds_off,games_processed,safe_treb_on,safe_treb_off,safe_treb_swing_pp,safe_lock_segment_rows,locked_treb_on,locked_treb_off,locked_treb_swing_pp,safe_vs_locked_on_diff_pp,safe_vs_locked_off_diff_pp,safe_vs_locked_swing_diff_pp,safe_vs_locked_max_abs_diff_pp,material_numeric_conflict_gt_0_01pp
2014-15,200779,1610612760,Steve Novak,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,27,58,30,66,445,966,305,914,5266,75974,28,0.4696132596685083,0.5365019011406844,-6.68886414721761,1,0.4696132596685083,0.5365019011406844,-6.68886414721761,0.0,0.0,0.0,0.0,False
2014-15,203511,1610612760,Grant Jerrett,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,8,15,7,24,788,1972,735,1839,1486,155234,54,0.42592592592592593,0.5174353205849269,-9.150939465900098,1,0.42592592592592593,0.5174353205849269,-9.150939465900098,0.0,0.0,0.0,0.0,False
2014-15,202683,1610612762,Enes Kanter,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,395,892,352,861,366,870,319,802,79589,73051,53,0.5148,0.5243954179041154,-0.9595417904115333,1,0.5148,0.5243954179041154,-0.9595417904115333,0.0,0.0,0.0,0.0,False
2014-15,202407,1610612762,Elijah Millsap,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,292,682,266,598,422,992,348,928,55416,83124,48,0.529923830250272,0.5256505576208178,0.42732726294542056,1,0.529923830250272,0.5256505576208178,0.42732726294542056,0.0,0.0,0.0,0.0,False
2014-15,203187,1610612762,Chris Johnson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,74,160,53,135,174,394,141,396,12677,33403,16,0.5545023696682464,0.5140271493212669,4.047522034697948,2,0.5545023696682464,0.5140271493212669,4.047522034697948,0.0,0.0,0.0,0.0,False
2014-15,203546,1610612762,Ian Clark,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,50,102,48,109,955,2312,857,2121,9671,195109,71,0.4919093851132686,0.5231385108086469,-3.1229125695378332,1,0.4919093851132686,0.5231385108086469,-3.1229125695378332,0.0,0.0,0.0,0.0,False
2014-15,203955,1610612762,Bryce Cotton,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,50,116,33,115,343,838,310,742,9562,68498,27,0.5286624203821656,0.528884908195253,-0.022248781308742416,1,0.5286624203821656,0.528884908195253,-0.022248781308742416,0.0,0.0,0.0,0.0,False
2014-15,200779,1610612762,Steve Novak,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,35,72,37,88,726,1690,634,1575,6557,146083,53,0.46120689655172414,0.5223783783783784,-6.117148182665427,1,0.46120689655172414,0.5223783783783784,-6.117148182665427,0.0,0.0,0.0,0.0,False
2014-15,204022,1610612762,Jack Cooley,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,32,60,18,67,292,706,259,642,5229,58431,22,0.519774011299435,0.5255397577672459,-0.5765746467810917,2,0.519774011299435,0.5255397577672459,-0.5765746467810917,0.0,0.0,0.0,0.0,False
2014-15,202343,1610612762,Elliot Williams,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,15,34,11,26,123,306,111,282,2507,26293,10,0.5697674418604651,0.5218978102189781,4.786963164148705,1,0.5697674418604651,0.5218978102189781,4.786963164148705,0.0,0.0,0.0,0.0,False
2014-15,203565,1610612762,Patrick Christopher,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,7,22,4,20,207,459,170,410,1724,38596,14,0.5471698113207547,0.5345104333868379,1.2659377933916804,1,0.5471698113207547,0.5345104333868379,1.2659377933916804,0.0,0.0,0.0,0.0,False
2014-15,203511,1610612762,Grant Jerrett,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,7,17,6,23,411,1014,358,908,1569,82251,29,0.4528301886792453,0.5295429208472687,-7.671273216802343,1,0.4528301886792453,0.5295429208472687,-7.671273216802343,0.0,0.0,0.0,0.0,False
2014-15,203968,1610612762,Jerrelle Benimon,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,1,4,1,0,68,184,65,148,163,14237,5,0.8333333333333334,0.5419354838709678,29.139784946236556,1,0.8333333333333334,0.5419354838709678,29.139784946236556,0.0,0.0,0.0,0.0,False
2014-15,203315,1610612762,Toure' Murry,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,0,1,0,2,465,1118,421,1066,65,97855,34,0.3333333333333333,0.5156351791530944,-18.23018458197611,1,0.3333333333333333,0.5156351791530944,-18.23018458197611,0.0,0.0,0.0,0.0,False
2014-15,201145,1610612763,Jeff Green,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,341,962,340,965,235,586,220,551,81685,47915,45,0.4996165644171779,0.5157035175879398,-1.6086953170761864,1,0.4996165644171779,0.5157035175879398,-1.6086953170761864,0.0,0.0,0.0,0.0,False
2014-15,2419,1610612763,Tayshaun Prince,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,162,446,156,441,312,828,315,815,37670,71590,37,0.5045643153526971,0.5022026431718062,0.23616721808908947,1,0.5045643153526971,0.5022026431718062,0.23616721808908947,0.0,0.0,0.0,0.0,False
2014-15,202347,1610612763,Quincy Pondexter,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,136,380,143,373,338,894,328,883,32421,76839,37,0.5,0.504297994269341,-0.42979942693409656,1,0.5,0.504297994269341,-0.42979942693409656,0.0,0.0,0.0,0.0,False
2014-15,203210,1610612763,JaMychal Green,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,48,85,43,96,391,1097,382,1095,8343,92457,35,0.4889705882352941,0.5018549747048904,-1.2884386469596276,2,0.4889705882352941,0.5018549747048904,-1.2884386469596276,0.0,0.0,0.0,0.0,False
2014-15,203893,1610612763,Russ Smith,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,22,28,15,23,554,1520,545,1493,2157,127443,45,0.5681818181818182,0.5043774319066148,6.380438627520347,1,0.5681818181818182,0.5043774319066148,6.380438627520347,0.0,0.0,0.0,0.0,False
2014-15,200748,1610612763,Tyrus Thomas,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,1,4,2,5,65,183,64,161,391,14009,5,0.4166666666666667,0.5243128964059197,-10.764622973925302,1,0.4166666666666667,0.5243128964059197,-10.764622973925302,0.0,0.0,0.0,0.0,False
2014-15,203564,1610612763,Kalin Lucas,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,6,4,2,5,53,128,44,129,332,11188,4,0.5882352941176471,0.5112994350282486,7.693585908939848,2,0.5882352941176471,0.5112994350282486,7.693585908939848,0.0,0.0,0.0,0.0,False
2014-15,1889,1610612764,Andre Miller,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,195,439,153,377,485,1506,513,1392,37867,119453,54,0.5446735395189003,0.5110369609856262,3.3636578533274064,1,0.5446735395189003,0.5110369609856262,3.3636578533274064,0.0,0.0,0.0,0.0,False
2014-15,201196,1610612764,Ramon Sessions,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,131,438,160,387,216,612,228,597,32733,49407,28,0.5098566308243727,0.5009074410163339,0.8949189808038827,1,0.5098566308243727,0.5009074410163339,0.8949189808038827,0.0,0.0,0.0,0.0,False
2014-15,101198,1610612764,Will Bynum,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,22,45,20,45,121,363,124,306,4000,26300,10,0.5075757575757576,0.5295404814004376,-2.1964723824680066,1,0.5075757575757576,0.5295404814004376,-2.1964723824680066,0.0,0.0,0.0,0.0,False
2014-15,203318,1610612764,Glen Rice,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,15,24,13,28,429,1187,418,1118,2555,99145,35,0.4875,0.5126903553299492,-2.5190355329949234,1,0.4875,0.5126903553299492,-2.5190355329949234,0.0,0.0,0.0,0.0,False
2014-15,203315,1610612764,Toure' Murry,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,3,15,6,11,100,320,121,318,1022,25498,9,0.5142857142857142,0.4889406286379511,2.534508564776311,1,0.5142857142857142,0.4889406286379511,2.534508564776311,0.0,0.0,0.0,0.0,False
2014-15,202713,1610612765,Kyle Singler,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,426,923,355,979,400,920,318,969,77237,79183,54,0.5027953783078644,0.5063291139240507,-0.35337356161863065,1,0.5027953783078644,0.5063291139240507,-0.35337356161863065,0.0,0.0,0.0,0.0,False
2014-15,201571,1610612765,D.J. Augustin,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,385,902,340,938,441,941,333,1010,77232,79188,54,0.5017543859649123,0.5071559633027523,-0.5401577337839969,1,0.5017543859649123,0.5071559633027523,-0.5401577337839969,0.0,0.0,0.0,0.0,False
2014-15,201229,1610612765,Anthony Tolliver,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,336,780,305,848,490,1041,382,1046,69627,86793,54,0.49184662847069194,0.517404528556945,-2.5557900086253027,1,0.49184662847069194,0.517404528556945,-2.5557900086253027,0.0,0.0,0.0,0.0,False
2014-15,2746,1610612765,Josh Smith,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,287,631,257,738,140,323,97,311,53770,27770,28,0.47987454260324097,0.5315729047072331,-5.169836210399209,1,0.47987454260324097,0.5315729047072331,-5.169836210399209,0.0,0.0,0.0,0.0,False
2014-15,202704,1610612765,Reggie Jackson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,289,606,232,611,138,326,136,384,52225,29315,28,0.5149597238204833,0.4715447154471545,4.3415008373328785,1,0.5149597238204833,0.4715447154471545,4.3415008373328785,0.0,0.0,0.0,0.0,False
2014-15,201973,1610612765,Jonas Jerebko,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,211,493,164,492,615,1350,509,1456,42188,114232,54,0.5176470588235295,0.5,1.764705882352946,1,0.5176470588235295,0.5,1.764705882352946,0.0,0.0,0.0,0.0,False
2014-15,2419,1610612765,Tayshaun Prince,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,192,387,167,435,235,545,201,560,34238,47302,28,0.49026248941574935,0.5061648280337443,-1.5902338617994949,1,0.49026248941574935,0.5061648280337443,-1.5902338617994949,0.0,0.0,0.0,0.0,False
2014-15,101249,1610612765,John Lucas III,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,60,180,70,203,452,947,368,984,16301,82519,34,0.4678362573099415,0.5085423482370047,-4.070609092706324,1,0.4678362573099415,0.5085423482370047,-4.070609092706324,0.0,0.0,0.0,0.0,False
2014-15,200761,1610612765,Shawne Williams,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,57,112,51,122,332,751,292,806,9769,66011,26,0.49415204678362573,0.4965612104539202,-0.24091636702944785,1,0.49415204678362573,0.4965612104539202,-0.24091636702944785,0.0,0.0,0.0,0.0,False
2014-15,203113,1610612765,Quincy Miller,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,18,50,14,41,394,849,341,919,3497,75163,27,0.5528455284552846,0.49660407510986815,5.624145334541641,1,0.5528455284552846,0.49660407510986815,5.624145334541641,0.0,0.0,0.0,0.0,False
2014-15,203540,1610612765,Gigi Datome,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,10,10,5,12,816,1833,668,1936,1048,155372,54,0.5405405405405406,0.5042832667047401,3.6257273835800463,1,0.5405405405405406,0.5042832667047401,3.6257273835800463,0.0,0.0,0.0,0.0,False
2014-15,202390,1610612766,Gary Neal,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,234,678,226,706,445,1215,356,1233,55843,96017,52,0.4945770065075922,0.5109264389042782,-1.634943239668607,1,0.4945770065075922,0.5109264389042782,-1.634943239668607,0.0,0.0,0.0,0.0,False
2014-15,2590,1610612766,Mo Williams,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,210,652,194,648,156,451,163,495,49882,37118,30,0.505868544600939,0.4798418972332016,2.602664736773741,1,0.505868544600939,0.4798418972332016,2.602664736773741,0.0,0.0,0.0,0.0,False
2014-15,203584,1610612766,Troy Daniels,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,37,97,30,107,329,1006,327,1036,8110,78890,30,0.4944649446494465,0.49481097108969607,-0.03460264402495583,1,0.4944649446494465,0.49481097108969607,-0.03460264402495583,0.0,0.0,0.0,0.0,False
2014-15,2457,1610612766,Jannero Pargo,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,20,52,19,62,617,1700,512,1728,4391,135949,48,0.47058823529411764,0.5084485407066052,-3.7860305412487527,1,0.47058823529411764,0.5084485407066052,-3.7860305412487527,0.0,0.0,0.0,0.0,False
2015-16,2743,1610612737,Kris Humphries,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,68,223,93,231,145,622,232,608,17705,46255,22,0.47317073170731705,0.477286869943995,-0.41161382366779464,1,0.47317073170731705,0.477286869943995,-0.41161382366779464,0.0,0.0,0.0,0.0,False
2015-16,203200,1610612737,Justin Holiday,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,51,185,87,194,530,1721,694,1794,15748,143252,55,0.4564796905222437,0.4749947246254484,-1.8515034103204708,1,0.4564796905222437,0.4749947246254484,-1.8515034103204708,0.0,0.0,0.0,0.0,False
2015-16,202714,1610612737,Shelvin Mack,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,31,134,38,144,550,1772,743,1844,10761,148239,55,0.4755043227665706,0.47300875942147075,0.24955633450998715,1,0.4755043227665706,0.47300875942147075,0.24955633450998715,0.0,0.0,0.0,0.0,False
2015-16,2550,1610612737,Kirk Hinrich,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,25,48,23,55,244,997,374,985,4558,74402,27,0.48344370860927155,0.4773076923076923,0.6136016301579228,1,0.48344370860927155,0.4773076923076923,0.6136016301579228,0.0,0.0,0.0,0.0,False
2015-16,101135,1610612738,David Lee,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,117,349,116,376,675,1662,646,1724,28199,134281,56,0.48643006263048016,0.4964945825366475,-1.0064519906167357,1,0.48643006263048016,0.4964945825366475,-1.0064519906167357,0.0,0.0,0.0,0.0,False
2015-16,1626262,1610612738,Coty Clarke,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,2,4,0,3,130,320,145,317,348,25572,9,0.6666666666666666,0.4934210526315789,17.32456140350877,1,0.6666666666666666,0.4934210526315789,17.32456140350877,0.0,0.0,0.0,0.0,False
2015-16,101112,1610612739,Channing Frye,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,115,332,101,323,259,700,224,644,26743,57377,29,0.513203214695752,0.524904214559387,-1.170099986363493,1,0.513203214695752,0.524904214559387,-1.170099986363493,0.0,0.0,0.0,0.0,False
2015-16,203099,1610612739,Jared Cunningham,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,83,242,80,241,618,1673,530,1579,21319,132821,53,0.5030959752321982,0.5206818181818181,-1.7585842949619956,1,0.5030959752321982,0.5206818181818181,-1.7585842949619956,0.0,0.0,0.0,0.0,False
2015-16,2760,1610612739,Anderson Varejao,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,93,244,69,237,608,1671,541,1583,18589,135551,53,0.5241057542768274,0.5176016352486941,0.6504119028133304,1,0.5241057542768274,0.5176016352486941,0.6504119028133304,0.0,0.0,0.0,0.0,False
2015-16,203895,1610612739,Jordan McRae,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,23,95,32,80,305,799,249,757,6808,65792,25,0.5130434782608696,0.5232227488151658,-1.0179270554296238,1,0.5130434782608696,0.5232227488151658,-1.0179270554296238,0.0,0.0,0.0,0.0,False
2015-16,2563,1610612739,Dahntay Jones,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,11,30,10,30,3,7,2,8,2541,639,1,0.5061728395061729,0.5,0.6172839506172867,1,0.5061728395061729,0.5,0.6172839506172867,0.0,0.0,0.0,0.0,False
2015-16,203925,1610612739,Joe Harris,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,4,6,3,11,469,1298,399,1239,906,103974,36,0.4166666666666667,0.518942731277533,-10.22760646108663,1,0.4166666666666667,0.518942731277533,-10.22760646108663,0.0,0.0,0.0,0.0,False
2015-16,201962,1610612740,Toney Douglas,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,318,904,264,990,620,1921,585,1985,75731,155869,80,0.49353796445880455,0.49716298180395224,-0.36250173451476964,1,0.49353796445880455,0.49716298180395224,-0.36250173451476964,0.0,0.0,0.0,0.0,False
2015-16,202397,1610612740,Ish Smith,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,154,446,156,470,145,552,174,573,37027,43913,28,0.4893964110929853,0.4826869806094183,0.6709430483567036,1,0.4893964110929853,0.4826869806094183,0.6709430483567036,0.0,0.0,0.0,0.0,False
2015-16,204025,1610612740,Tim Frazier,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,112,344,112,334,69,217,49,236,28165,17915,16,0.5055432372505543,0.500875656742557,0.46675805079973154,1,0.5055432372505543,0.500875656742557,0.46675805079973154,0.0,0.0,0.0,0.0,False
2015-16,202706,1610612740,Jordan Hamilton,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,79,207,76,226,52,169,38,160,18219,13461,11,0.48639455782312924,0.5274463007159904,-4.105174289286118,1,0.48639455782312924,0.5274463007159904,-4.105174289286118,0.0,0.0,0.0,0.0,False
2015-16,203516,1610612740,James Ennis III,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,83,196,64,183,31,111,33,121,16893,9027,9,0.5304182509505704,0.4797297297297297,5.068852122084067,1,0.5304182509505704,0.4797297297297297,5.068852122084067,0.0,0.0,0.0,0.0,False
2015-16,1626214,1610612740,Bryce Dejean-Jones,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,88,200,52,229,405,1197,332,1265,16715,98785,40,0.5061511423550088,0.5007814942169428,0.5369648138065952,3,0.5061511423550088,0.5007814942169428,0.5369648138065952,0.0,0.0,0.0,0.0,False
2015-16,203111,1610612740,Orlando Johnson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,18,36,9,49,55,179,44,185,3260,14320,6,0.48214285714285715,0.5053995680345572,-2.3256710891700063,1,0.48214285714285715,0.5053995680345572,-2.3256710891700063,0.0,0.0,0.0,0.0,False
2015-16,101126,1610612740,Nate Robinson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,6,15,10,20,14,53,20,66,1397,4363,2,0.4117647058823529,0.43790849673202614,-2.614379084967322,1,0.4117647058823529,0.43790849673202614,-2.614379084967322,0.0,0.0,0.0,0.0,False
2015-16,202690,1610612740,Jimmer Fredette,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,1,7,1,16,64,192,82,200,751,16529,6,0.32,0.4758364312267658,-15.583643122676577,1,0.32,0.4758364312267658,-15.583643122676577,0.0,0.0,0.0,0.0,False
2015-16,2550,1610612741,Kirk Hinrich,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,160,424,150,413,596,1635,618,1536,33298,122042,53,0.5091543156059285,0.5087799315849487,0.037438402097977885,1,0.5091543156059285,0.5087799315849487,0.037438402097977885,0.0,0.0,0.0,0.0,False
2015-16,203200,1610612741,Justin Holiday,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,133,383,124,380,223,651,251,640,30599,52921,29,0.5058823529411764,0.4951841359773371,1.0698216963839324,1,0.5058823529411764,0.4951841359773371,1.0698216963839324,0.0,0.0,0.0,0.0,False
2015-16,101135,1610612742,David Lee,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,108,338,114,306,175,560,217,586,25979,46921,25,0.5150115473441108,0.4778933680104031,3.71181793337077,1,0.5150115473441108,0.4778933680104031,3.71181793337077,0.0,0.0,0.0,0.0,False
2015-16,203098,1610612742,John Jenkins,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,42,159,52,152,560,1897,661,2000,11604,155556,57,0.4962962962962963,0.48007033997655335,1.622595631974294,1,0.4962962962962963,0.48007033997655335,1.622595631974294,0.0,0.0,0.0,0.0,False
2015-16,200751,1610612743,Randy Foye,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,313,781,288,786,467,1117,368,1111,64166,92254,54,0.5046125461254612,0.5171400587659157,-1.2527512640454486,1,0.5046125461254612,0.5171400587659157,-1.2527512640454486,0.0,0.0,0.0,0.0,False
2015-16,201571,1610612743,D.J. Augustin,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,165,463,173,462,225,532,141,529,39526,42014,28,0.4972288202692003,0.5304835318850736,-3.3254711615873287,1,0.4972288202692003,0.5304835318850736,-3.3254711615873287,0.0,0.0,0.0,0.0,False
2015-16,203960,1610612743,JaKarr Sampson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,135,360,122,347,239,565,167,567,28131,47649,26,0.5134854771784232,0.5227568270481144,-0.9271349869691248,1,0.5134854771784232,0.5227568270481144,-0.9271349869691248,0.0,0.0,0.0,0.0,False
2015-16,1626253,1610612743,Axel Toupane,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,65,219,73,208,238,523,171,530,18324,42756,21,0.5026548672566372,0.5205198358413132,-1.786496858467601,2,0.5026548672566372,0.5205198358413132,-1.786496858467601,0.0,0.0,0.0,0.0,False
2015-16,201581,1610612743,JJ Hickson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,80,231,85,226,710,1703,579,1713,18317,140983,55,0.5,0.5128586609989373,-1.2858660998937288,1,0.5,0.5128586609989373,-1.2858660998937288,0.0,0.0,0.0,0.0,False
2015-16,203123,1610612743,Kostas Papanikolaou,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,84,215,81,200,386,884,296,932,17638,75122,32,0.5155172413793103,0.5084067253803043,0.7110515999006028,1,0.5155172413793103,0.5084067253803043,0.7110515999006028,0.0,0.0,0.0,0.0,False
2015-16,203930,1610612743,Sean Kilpatrick,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,22,66,20,64,120,327,121,318,4922,27058,11,0.5116279069767442,0.5045146726862303,0.7113234290513915,2,0.5116279069767442,0.5045146726862303,0.7113234290513915,0.0,0.0,0.0,0.0,False
2015-16,203475,1610612743,Erick Green,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,1,5,0,5,79,171,72,174,448,13952,5,0.5454545454545454,0.5040322580645161,4.142228739002929,1,0.5454545454545454,0.5040322580645161,4.142228739002929,0.0,0.0,0.0,0.0,False
2015-16,2760,1610612744,Anderson Varejao,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,60,130,53,137,251,933,310,851,11145,70695,28,0.5,0.5049040511727079,-0.49040511727078684,1,0.5,0.5049040511727079,-0.49040511727078684,0.0,0.0,0.0,0.0,False
2015-16,201574,1610612744,Jason Thompson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,49,152,51,151,619,1994,727,1747,11459,148141,55,0.4987593052109181,0.5136622763908001,-1.4902971179881985,1,0.4987593052109181,0.5136622763908001,-1.4902971179881985,0.0,0.0,0.0,0.0,False
2015-16,201951,1610612745,Ty Lawson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,319,829,338,916,481,1172,459,1201,69441,102279,59,0.47793505412156534,0.4989435556897072,-2.1008501568141877,1,0.47793505412156534,0.4989435556897072,-2.1008501568141877,0.0,0.0,0.0,0.0,False
2015-16,201977,1610612745,Marcus Thornton,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,241,619,257,673,528,1325,520,1370,53068,112892,57,0.48044692737430167,0.495057440555704,-1.461051318140233,1,0.48044692737430167,0.495057440555704,-1.461051318140233,0.0,0.0,0.0,0.0,False
2015-16,202700,1610612745,Donatas Motiejunas,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,40,151,61,131,686,1689,684,1807,11301,145719,54,0.49869451697127937,0.4880805589806823,1.0613957990597056,1,0.49869451697127937,0.4880805589806823,1.0613957990597056,0.0,0.0,0.0,0.0,False
2015-16,2746,1610612745,Josh Smith,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,112,285,101,310,392,935,433,977,22953,81027,36,0.49133663366336633,0.48483741322616003,0.6499220437206299,1,0.49133663366336633,0.48483741322616003,0.6499220437206299,0.0,0.0,0.0,0.0,False
2015-16,201563,1610612745,Michael Beasley,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,117,263,130,268,188,452,199,449,21754,38726,21,0.4884318766066838,0.4968944099378882,-0.8462533331204392,1,0.4884318766066838,0.4968944099378882,-0.8462533331204392,0.0,0.0,0.0,0.0,False
2015-16,202726,1610612745,Andrew Goudelock,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,15,42,33,33,269,614,270,604,2982,51738,19,0.4634146341463415,0.5025611838360843,-3.914654968974279,1,0.4634146341463415,0.5025611838360843,-3.914654968974279,0.0,0.0,0.0,0.0,False
2015-16,101236,1610612745,Chuck Hayes,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,2,22,10,21,61,152,58,155,1430,13270,5,0.43636363636363634,0.5,-6.363636363636366,1,0.43636363636363634,0.5,-6.363636363636366,0.0,0.0,0.0,0.0,False
2015-16,201145,1610612746,Jeff Green,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,142,499,209,530,124,484,217,498,42562,38378,28,0.4644927536231884,0.4595616024187453,0.49311512044431516,1,0.4644927536231884,0.4595616024187453,0.49311512044431516,0.0,0.0,0.0,0.0,False
2015-16,202362,1610612746,Lance Stephenson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,154,502,200,507,433,1422,549,1480,40823,116197,54,0.4812912692589875,0.477600411946447,0.3690857312540541,1,0.4812912692589875,0.477600411946447,0.3690857312540541,0.0,0.0,0.0,0.0,False
2015-16,2746,1610612746,Josh Smith,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,88,334,137,382,388,1186,467,1196,27539,97201,43,0.44845908607863977,0.486252703120173,-3.779361704153322,1,0.44845908607863977,0.486252703120173,-3.779361704153322,0.0,0.0,0.0,0.0,False
2015-16,201965,1610612746,Jeff Ayres,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,14,76,38,83,241,844,360,861,6395,69385,26,0.4265402843601896,0.4705117085862966,-4.397142422610701,2,0.4265402843601896,0.4705117085862966,-4.397142422610701,0.0,0.0,0.0,0.0,False
2015-16,1627293,1610612746,Alex Stepheson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,4,9,3,10,95,358,137,381,692,28108,10,0.5,0.466529351184346,3.347064881565398,2,0.5,0.466529351184346,3.347064881565398,0.0,0.0,0.0,0.0,False
2015-16,2207,1610612748,Joe Johnson,partial,older_locked_completed_export,True,True,True,False,older_locked_completed_export,True,196,554,204,487,131,338,122,293,46163,26437,25,0.520471894517696,0.5305429864253394,-1.0071091907643326,1,0.520471894517696,0.5305429864253394,-1.0071091907643326,0.0,0.0,0.0,0.0,False
