canonical_key,season,player_id,team_id,canonical_classification,evidence_classes,source_count,game_id_count,exact_accumulator_candidate,candidate_conflict,has_any_retained_evidence
2012-13|201576|1610612743,2012-13,201576,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201577|1610612740,2012-13,201577,1610612740,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201579|1610612754,2012-13,201579,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201580|1610612743,2012-13,201580,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201581|1610612757,2012-13,201581,1610612757,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201583|1610612740,2012-13,201583,1610612740,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201584|1610612738,2012-13,201584,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201585|1610612743,2012-13,201585,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201586|1610612760,2012-13,201586,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201587|1610612757,2012-13,201587,1610612757,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201588|1610612754,2012-13,201588,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201589|1610612763,2012-13,201589,1610612763,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201591|1610612738,2012-13,201591,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201593|1610612750,2012-13,201593,1610612750,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201596|1610612748,2012-13,201596,1610612748,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201599|1610612746,2012-13,201599,1610612746,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201600|1610612745,2012-13,201600,1610612745,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201601|1610612749,2012-13,201601,1610612749,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201609|1610612756,2012-13,201609,1610612756,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201858|1610612764,2012-13,201858,1610612764,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201880|1610612750,2012-13,201880,1610612750,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201933|1610612746,2012-13,201933,1610612746,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201934|1610612760,2012-13,201934,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201935|1610612745,2012-13,201935,1610612745,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201936|1610612758,2012-13,201936,1610612758,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201937|1610612750,2012-13,201937,1610612750,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201939|1610612744,2012-13,201939,1610612744,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201941|1610612747,2012-13,201941,1610612747,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201942|1610612761,2012-13,201942,1610612761,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201943|1610612749,2012-13,201943,1610612749,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201945|1610612766,2012-13,201945,1610612766,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201946|1610612754,2012-13,201946,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201947|1610612747,2012-13,201947,1610612747,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201949|1610612758,2012-13,201949,1610612758,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201950|1610612755,2012-13,201950,1610612755,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201951|1610612743,2012-13,201951,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201952|1610612737,2012-13,201952,1610612737,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201954|1610612742,2012-13,201954,1610612742,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201956|1610612739,2012-13,201956,1610612739,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201957|1610612766,2012-13,201957,1610612766,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201958|1610612742,2012-13,201958,1610612742,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201959|1610612741,2012-13,201959,1610612741,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201960|1610612762,2012-13,201960,1610612762,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201964|1610612757,2012-13,201964,1610612757,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201965|1610612754,2012-13,201965,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201967|1610612750,2012-13,201967,1610612750,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201971|1610612759,2012-13,201971,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201973|1610612765,2012-13,201973,1610612765,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201975|1610612747,2012-13,201975,1610612747,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201977|1610612758,2012-13,201977,1610612758,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201978|1610612750,2012-13,201978,1610612750,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201980|1610612759,2012-13,201980,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201985|1610612764,2012-13,201985,1610612764,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201986|1610612759,2012-13,201986,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|201988|1610612759,2012-13,201988,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202083|1610612757,2012-13,202083,1610612757,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202087|1610612739,2012-13,202087,1610612739,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202130|1610612766,2012-13,202130,1610612766,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202322|1610612764,2012-13,202322,1610612764,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202323|1610612755,2012-13,202323,1610612755,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202324|1610612762,2012-13,202324,1610612762,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202325|1610612756,2012-13,202325,1610612756,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202326|1610612758,2012-13,202326,1610612758,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202327|1610612749,2012-13,202327,1610612749,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202328|1610612765,2012-13,202328,1610612765,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202329|1610612740,2012-13,202329,1610612740,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202330|1610612762,2012-13,202330,1610612762,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202331|1610612754,2012-13,202331,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202333|1610612740,2012-13,202333,1610612740,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202336|1610612749,2012-13,202336,1610612749,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202337|1610612757,2012-13,202337,1610612757,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202338|1610612764,2012-13,202338,1610612764,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202339|1610612746,2012-13,202339,1610612746,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202340|1610612738,2012-13,202340,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202344|1610612764,2012-13,202344,1610612764,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202347|1610612763,2012-13,202347,1610612763,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202349|1610612740,2012-13,202349,1610612740,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202350|1610612760,2012-13,202350,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202361|1610612761,2012-13,202361,1610612761,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202362|1610612754,2012-13,202362,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202365|1610612747,2012-13,202365,1610612747,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202379|1610612762,2012-13,202379,1610612762,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202389|1610612743,2012-13,202389,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202390|1610612759,2012-13,202390,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202391|1610612745,2012-13,202391,1610612745,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202498|1610612740,2012-13,202498,1610612740,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202681|1610612739,2012-13,202681,1610612739,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202682|1610612750,2012-13,202682,1610612750,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202683|1610612762,2012-13,202683,1610612762,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202684|1610612739,2012-13,202684,1610612739,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202685|1610612761,2012-13,202685,1610612761,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202686|1610612764,2012-13,202686,1610612764,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202687|1610612766,2012-13,202687,1610612766,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202688|1610612765,2012-13,202688,1610612765,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202689|1610612766,2012-13,202689,1610612766,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202690|1610612758,2012-13,202690,1610612758,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202691|1610612744,2012-13,202691,1610612744,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202692|1610612762,2012-13,202692,1610612762,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202693|1610612756,2012-13,202693,1610612756,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202695|1610612759,2012-13,202695,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202696|1610612753,2012-13,202696,1610612753,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202697|1610612752,2012-13,202697,1610612752,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202698|1610612764,2012-13,202698,1610612764,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202700|1610612745,2012-13,202700,1610612745,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202701|1610612757,2012-13,202701,1610612757,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202702|1610612743,2012-13,202702,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202704|1610612760,2012-13,202704,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202705|1610612751,2012-13,202705,1610612751,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202706|1610612743,2012-13,202706,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202708|1610612748,2012-13,202708,1610612748,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202709|1610612759,2012-13,202709,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202710|1610612741,2012-13,202710,1610612741,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202713|1610612765,2012-13,202713,1610612765,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202718|1610612745,2012-13,202718,1610612745,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202721|1610612747,2012-13,202721,1610612747,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202723|1610612750,2012-13,202723,1610612750,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202730|1610612755,2012-13,202730,1610612755,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202732|1610612760,2012-13,202732,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202734|1610612753,2012-13,202734,1610612753,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202738|1610612758,2012-13,202738,1610612758,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202933|1610612743,2012-13,202933,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|202962|1610612745,2012-13,202962,1610612745,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203076|1610612740,2012-13,203076,1610612740,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203077|1610612766,2012-13,203077,1610612766,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203078|1610612764,2012-13,203078,1610612764,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203079|1610612739,2012-13,203079,1610612739,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203081|1610612757,2012-13,203081,1610612757,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203082|1610612761,2012-13,203082,1610612761,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203083|1610612765,2012-13,203083,1610612765,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203084|1610612744,2012-13,203084,1610612744,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203085|1610612740,2012-13,203085,1610612740,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203086|1610612757,2012-13,203086,1610612757,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203087|1610612760,2012-13,203087,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203088|1610612756,2012-13,203088,1610612756,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203089|1610612749,2012-13,203089,1610612749,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203090|1610612753,2012-13,203090,1610612753,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203092|1610612739,2012-13,203092,1610612739,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203093|1610612745,2012-13,203093,1610612745,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203094|1610612753,2012-13,203094,1610612753,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203095|1610612743,2012-13,203095,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203096|1610612738,2012-13,203096,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203097|1610612738,2012-13,203097,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203098|1610612737,2012-13,203098,1610612737,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203099|1610612742,2012-13,203099,1610612742,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203100|1610612763,2012-13,203100,1610612763,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203101|1610612754,2012-13,203101,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203102|1610612755,2012-13,203102,1610612755,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203103|1610612760,2012-13,203103,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203104|1610612741,2012-13,203104,1610612741,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203105|1610612744,2012-13,203105,1610612744,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203106|1610612766,2012-13,203106,1610612766,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203108|1610612742,2012-13,203108,1610612742,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203109|1610612742,2012-13,203109,1610612742,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203110|1610612744,2012-13,203110,1610612744,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203111|1610612754,2012-13,203111,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203112|1610612761,2012-13,203112,1610612761,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203113|1610612743,2012-13,203113,1610612743,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203114|1610612765,2012-13,203114,1610612765,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203115|1610612757,2012-13,203115,1610612757,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203116|1610612751,2012-13,203116,1610612751,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203118|1610612737,2012-13,203118,1610612737,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203119|1610612765,2012-13,203119,1610612765,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203121|1610612740,2012-13,203121,1610612740,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203122|1610612762,2012-13,203122,1610612762,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203124|1610612753,2012-13,203124,1610612753,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203129|1610612751,2012-13,203129,1610612751,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203135|1610612747,2012-13,203135,1610612747,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203139|1610612765,2012-13,203139,1610612765,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203141|1610612751,2012-13,203141,1610612751,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203142|1610612752,2012-13,203142,1610612752,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203143|1610612752,2012-13,203143,1610612752,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203144|1610612750,2012-13,203144,1610612750,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203145|1610612744,2012-13,203145,1610612744,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203148|1610612740,2012-13,203148,1610612740,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203162|1610612754,2012-13,203162,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203197|1610612756,2012-13,203197,1610612756,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|203199|1610612753,2012-13,203199,1610612753,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2034|1610612748,2012-13,2034,1610612748,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2037|1610612746,2012-13,2037,1610612746,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2038|1610612749,2012-13,2038,1610612749,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2045|1610612753,2012-13,2045,1610612753,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2052|1610612737,2012-13,2052,1610612737,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2198|1610612755,2012-13,2198,1610612755,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2199|1610612752,2012-13,2199,1610612752,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2200|1610612747,2012-13,2200,1610612747,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2202|1610612755,2012-13,2202,1610612755,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2203|1610612748,2012-13,2203,1610612748,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2205|1610612766,2012-13,2205,1610612766,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2207|1610612751,2012-13,2207,1610612751,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2209|1610612741,2012-13,2209,1610612741,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2210|1610612744,2012-13,2210,1610612744,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2216|1610612763,2012-13,2216,1610612763,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2217|1610612766,2012-13,2217,1610612766,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2222|1610612751,2012-13,2222,1610612751,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2223|1610612749,2012-13,2223,1610612749,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2224|1610612762,2012-13,2224,1610612762,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2225|1610612759,2012-13,2225,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2248|1610612762,2012-13,2248,1610612762,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2399|1610612749,2012-13,2399,1610612749,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2400|1610612749,2012-13,2400,1610612749,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2403|1610612764,2012-13,2403,1610612764,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2404|1610612738,2012-13,2404,1610612738,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2405|1610612752,2012-13,2405,1610612752,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2406|1610612746,2012-13,2406,1610612746,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2407|1610612757,2012-13,2407,1610612757,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2422|1610612758,2012-13,2422,1610612758,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2427|1610612740,2012-13,2427,1610612740,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2430|1610612741,2012-13,2430,1610612741,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2440|1610612746,2012-13,2440,1610612746,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2449|1610612756,2012-13,2449,1610612756,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2501|1610612751,2012-13,2501,1610612751,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2544|1610612748,2012-13,2544,1610612748,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2546|1610612752,2012-13,2546,1610612752,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2547|1610612748,2012-13,2547,1610612748,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2548|1610612748,2012-13,2548,1610612748,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2549|1610612742,2012-13,2549,1610612742,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2550|1610612741,2012-13,2550,1610612741,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2555|1610612760,2012-13,2555,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2557|1610612750,2012-13,2557,1610612750,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|255|1610612746,2012-13,255,1610612746,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2561|1610612754,2012-13,2561,1610612754,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2562|1610612757,2012-13,2562,1610612757,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2564|1610612759,2012-13,2564,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2566|1610612758,2012-13,2566,1610612758,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2568|1610612745,2012-13,2568,1610612745,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2570|1610612760,2012-13,2570,1610612760,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2575|1610612739,2012-13,2575,1610612739,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2581|1610612747,2012-13,2581,1610612747,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2584|1610612746,2012-13,2584,1610612746,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2585|1610612737,2012-13,2585,1610612737,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2586|1610612751,2012-13,2586,1610612751,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
2012-13|2588|1610612759,2012-13,2588,1610612759,full_core,exact_canonical_accumulator|provenance_or_other,5,0,False,False,True
