season,source_type,ref,file,rows
2021-22,historical_exact_batch,refs/remotes/origin/treb-game-facts-2021-batch-007,player_game_treb_on,1962
2021-22,historical_exact_batch,refs/remotes/origin/treb-game-facts-2021-batch-008,team_game_treb,190
2021-22,historical_exact_batch,refs/remotes/origin/treb-game-facts-2021-batch-008,player_game_treb_on,1968
2021-22,historical_exact_batch,refs/remotes/origin/treb-game-facts-2021-batch-009,team_game_treb,180
2021-22,historical_exact_batch,refs/remotes/origin/treb-game-facts-2021-batch-009,player_game_treb_on,1885
2021-22,historical_exact_batch,refs/remotes/origin/treb-game-facts-2021-batch-010,team_game_treb,174
2021-22,historical_exact_batch,refs/remotes/origin/treb-game-facts-2021-batch-010,player_game_treb_on,1807
2021-22,historical_exact_batch,refs/remotes/origin/treb-game-facts-2021-batch-011,team_game_treb,184
2021-22,historical_exact_batch,refs/remotes/origin/treb-game-facts-2021-batch-011,player_game_treb_on,1887
2021-22,historical_exact_batch,refs/remotes/origin/treb-game-facts-2021-batch-012,team_game_treb,58
2021-22,historical_exact_batch,refs/remotes/origin/treb-game-facts-2021-batch-012,player_game_treb_on,609
2021-22,exact_repair_wave1,refs/remotes/origin/treb-game-fact-repair-wave1,team_game_treb,114
2021-22,exact_repair_wave1,refs/remotes/origin/treb-game-fact-repair-wave1,player_game_treb_on,1174
2021-22,exact_fast_final_repair,refs/remotes/origin/treb-fast-final-repair-wave,team_game_treb,42
2021-22,exact_fast_final_repair,refs/remotes/origin/treb-fast-final-repair-wave,player_game_treb_on,433
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-000,team_game_treb,184
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-000,player_game_treb_on,2052
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-001,team_game_treb,188
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-001,player_game_treb_on,1986
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-002,team_game_treb,180
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-002,player_game_treb_on,1910
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-003,team_game_treb,176
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-003,player_game_treb_on,1839
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-004,team_game_treb,186
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-004,player_game_treb_on,1978
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-005,team_game_treb,180
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-005,player_game_treb_on,1876
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-006,team_game_treb,184
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-006,player_game_treb_on,1908
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-007,team_game_treb,180
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-007,player_game_treb_on,1834
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-008,team_game_treb,188
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-008,player_game_treb_on,1965
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-009,team_game_treb,192
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-009,player_game_treb_on,1987
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-010,team_game_treb,184
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-010,player_game_treb_on,1905
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-011,team_game_treb,180
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-011,player_game_treb_on,1907
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-012,team_game_treb,56
2022-23,historical_exact_batch,refs/remotes/origin/treb-game-facts-2022-batch-012,player_game_treb_on,590
2022-23,exact_repair_wave1,refs/remotes/origin/treb-game-fact-repair-wave1,team_game_treb,114
2022-23,exact_repair_wave1,refs/remotes/origin/treb-game-fact-repair-wave1,player_game_treb_on,1220
2022-23,exact_fast_final_repair,refs/remotes/origin/treb-fast-final-repair-wave,team_game_treb,50
2022-23,exact_fast_final_repair,refs/remotes/origin/treb-fast-final-repair-wave,player_game_treb_on,520
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-000,team_game_treb,192
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-000,player_game_treb_on,2058
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-001,team_game_treb,188
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-001,player_game_treb_on,2050
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-002,team_game_treb,184
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-002,player_game_treb_on,1936
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-003,team_game_treb,194
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-003,player_game_treb_on,2115
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-004,team_game_treb,196
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-004,player_game_treb_on,2133
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-005,team_game_treb,194
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-005,player_game_treb_on,2081
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-006,team_game_treb,192
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-006,player_game_treb_on,2051
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-007,team_game_treb,194
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-007,player_game_treb_on,2107
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-008,team_game_treb,190
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-008,player_game_treb_on,2011
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-009,team_game_treb,194
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-009,player_game_treb_on,2039
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-010,team_game_treb,190
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-010,player_game_treb_on,2023
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-011,team_game_treb,188
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-011,player_game_treb_on,2064
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-012,team_game_treb,54
2023-24,historical_exact_batch,refs/remotes/origin/treb-game-facts-2023-batch-012,player_game_treb_on,561
2023-24,exact_repair_wave1,refs/remotes/origin/treb-game-fact-repair-wave1,team_game_treb,84
2023-24,exact_repair_wave1,refs/remotes/origin/treb-game-fact-repair-wave1,player_game_treb_on,901
2023-24,exact_fast_final_repair,refs/remotes/origin/treb-fast-final-repair-wave,team_game_treb,20
2023-24,exact_fast_final_repair,refs/remotes/origin/treb-fast-final-repair-wave,player_game_treb_on,198
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-000,team_game_treb,186
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-000,player_game_treb_on,2035
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-001,team_game_treb,194
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-001,player_game_treb_on,2125
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-002,team_game_treb,182
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-002,player_game_treb_on,1953
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-003,team_game_treb,184
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-003,player_game_treb_on,1952
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-004,team_game_treb,188
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-004,player_game_treb_on,1994
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-005,team_game_treb,188
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-005,player_game_treb_on,2028
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-006,team_game_treb,194
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-006,player_game_treb_on,2085
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-007,team_game_treb,188
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-007,player_game_treb_on,1995
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-008,team_game_treb,190
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-008,player_game_treb_on,2022
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-009,team_game_treb,186
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-009,player_game_treb_on,1944
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-010,team_game_treb,194
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-010,player_game_treb_on,2062
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-011,team_game_treb,196
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-011,player_game_treb_on,2073
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-012,team_game_treb,54
2024-25,historical_exact_batch,refs/remotes/origin/treb-game-facts-2024-batch-012,player_game_treb_on,567
2024-25,exact_repair_wave1,refs/remotes/origin/treb-game-fact-repair-wave1,team_game_treb,96
2024-25,exact_repair_wave1,refs/remotes/origin/treb-game-fact-repair-wave1,player_game_treb_on,1053
2024-25,exact_fast_final_repair,refs/remotes/origin/treb-fast-final-repair-wave,team_game_treb,16
2024-25,exact_fast_final_repair,refs/remotes/origin/treb-fast-final-repair-wave,player_game_treb_on,176
